# MLB trekkbygger — kostnad per beslutning
# 2026-08-09T16:09:04.140Z  giver=20 målPoeng=30 tro=AV
# TREKK_LENGDE=1032 MIKRO=273 KONVENSJON=71 regler=17
# kamp	fase	lovlige	ms_total	ms_mikro	ms_konvensjon
3	SPILL	2	0.0413	0.0155	0.0073
3	SPILL	2	0.0428	0.0093	0.0084
3	SPILL	2	0.0719	0.0083	0.0340
3	SPILL	2	0.0419	0.0085	0.0107
3	SPILL	1	0.0507	0.0086	0.0002
3	SPILL	1	0.0363	0.0089	0.0001
3	SPILL	1	0.0340	0.0095	0.0001
3	SPILL	1	0.0351	0.0086	0.0001
3	BUD	0	0.0310	0.0047	0.0001
3	BUD	0	0.0301	0.0048	0.0001
3	BUD	0	0.0298	0.0049	0.0001
3	BUD	0	0.0350	0.0050	0.0001
3	BUD	0	0.0292	0.0049	0.0001
3	VRAK	0	0.0321	0.0051	0.0001
3	VELG	0	0.0299	0.0055	0.0001
3	SPILL	8	0.0848	0.0061	0.0418
3	SPILL	1	0.0316	0.0053	0.0002
3	SPILL	2	0.0472	0.0052	0.0119
3	SPILL	2	0.0429	0.0065	0.0112
3	SPILL	11	0.0502	0.0057	0.0190
3	SPILL	3	0.0420	0.0135	0.0111
3	SPILL	2	0.0377	0.0060	0.0077
3	SPILL	2	0.0408	0.0052	0.0084
3	SPILL	10	0.1192	0.0060	0.0609
3	SPILL	10	0.2527	0.0061	0.2131
3	SPILL	1	0.0299	0.0058	0.0001
3	SPILL	1	0.0416	0.0063	0.0001
3	SPILL	9	0.0883	0.0060	0.0548
3	SPILL	9	0.2193	0.0065	0.1860
3	SPILL	9	0.0776	0.0065	0.0464
3	SPILL	9	0.0775	0.0068	0.0456
3	SPILL	8	0.0928	0.0068	0.0479
3	SPILL	8	0.2163	0.0070	0.1748
3	SPILL	8	0.0843	0.0071	0.0387
3	SPILL	8	0.0708	0.0072	0.0407
3	SPILL	7	0.0774	0.0068	0.0414
3	SPILL	7	0.1899	0.0070	0.1493
3	SPILL	7	0.2245	0.0106	0.0321
3	SPILL	7	0.0647	0.0068	0.0318
3	SPILL	6	0.0690	0.0070	0.0338
3	SPILL	6	0.1556	0.0073	0.1169
3	SPILL	6	0.0579	0.0076	0.0255
3	SPILL	6	0.0574	0.0073	0.0264
3	SPILL	5	0.0616	0.0076	0.0277
3	SPILL	2	0.0787	0.0078	0.0400
3	SPILL	1	0.0324	0.0090	0.0001
3	SPILL	4	0.1223	0.0081	0.0826
3	SPILL	4	0.0389	0.0089	0.0080
3	SPILL	4	0.1134	0.0090	0.0759
3	SPILL	1	0.0351	0.0088	0.0002
3	SPILL	1	0.0366	0.0081	0.0002
3	SPILL	3	0.0398	0.0080	0.0066
3	SPILL	3	0.0962	0.0079	0.0551
3	SPILL	3	0.0440	0.0086	0.0099
3	SPILL	3	0.0946	0.0097	0.0794
3	SPILL	2	0.0518	0.0079	0.0150
3	SPILL	2	0.0679	0.0085	0.0336
3	SPILL	2	0.0434	0.0082	0.0087
3	SPILL	2	0.0422	0.0081	0.0086
3	SPILL	1	0.0330	0.0081	0.0002
3	SPILL	1	0.0405	0.0088	0.0002
3	SPILL	1	0.0338	0.0089	0.0002
3	SPILL	1	0.0584	0.0102	0.0002
3	BUD	0	0.0297	0.0046	0.0001
3	BUD	0	0.0421	0.0056	0.0002
3	BUD	0	0.0346	0.0056	0.0002
3	BUD	0	0.0317	0.0245	0.0001
3	VRAK	0	0.0351	0.0058	0.0001
3	VELG	0	0.0330	0.0055	0.0001
3	SPILL	6	0.0679	0.0057	0.0336
3	SPILL	1	0.0338	0.0058	0.0001
3	SPILL	3	0.0518	0.0101	0.0175
3	SPILL	12	0.1187	0.0062	0.0868
3	SPILL	11	0.0543	0.0066	0.0215
3	SPILL	2	0.0420	0.0060	0.0079
3	SPILL	11	0.2868	0.0068	0.2514
3	SPILL	5	0.0515	0.0064	0.0164
3	SPILL	10	0.0802	0.0064	0.0464
3	SPILL	2	0.0749	0.0069	0.0383
3	SPILL	1	0.0325	0.0065	0.0002
3	SPILL	10	0.0886	0.0066	0.0526
3	SPILL	9	0.0731	0.0062	0.0400
3	SPILL	2	0.0862	0.0150	0.0419
3	SPILL	3	0.0458	0.0065	0.0145
3	SPILL	4	0.0441	0.0068	0.0129
3	SPILL	8	0.0436	0.0915	0.0145
3	SPILL	3	0.0740	0.0072	0.0138
3	SPILL	1	0.0365	0.0075	0.0002
3	SPILL	2	0.0958	0.0144	0.0426
3	SPILL	7	0.0418	0.0074	0.0122
3	SPILL	7	0.0540	0.0068	0.0185
3	SPILL	3	0.1049	0.0074	0.0723
3	SPILL	4	0.0509	0.0075	0.0196
3	SPILL	6	0.0691	0.0080	0.0299
3	SPILL	1	0.0441	0.0095	0.0002
3	SPILL	6	0.0646	0.0081	0.0268
3	SPILL	6	0.0598	0.0080	0.0258
3	SPILL	5	0.0404	0.0080	0.0091
3	SPILL	2	0.0431	0.0083	0.0079
3	SPILL	1	0.0411	0.0089	0.0022
3	SPILL	5	0.0531	0.0085	0.0138
3	SPILL	4	0.0499	0.0110	0.0071
3	SPILL	4	0.1157	0.0085	0.0723
3	SPILL	4	0.0471	0.0083	0.0103
3	SPILL	1	0.0355	0.0082	0.0001
3	SPILL	3	0.0466	0.0081	0.0084
3	SPILL	3	0.3507	0.0411	0.0553
3	SPILL	1	0.0413	0.0096	0.0001
3	SPILL	1	0.0371	0.0090	0.0001
3	SPILL	2	0.0456	0.0083	0.0060
3	SPILL	2	0.0721	0.0088	0.0321
3	SPILL	2	0.0432	0.0081	0.0076
3	SPILL	2	0.0421	0.0096	0.0081
3	SPILL	1	0.0329	0.0083	0.0001
3	SPILL	1	0.0345	0.0084	0.0001
3	SPILL	1	0.0351	0.0086	0.0001
3	SPILL	1	0.0327	0.0080	0.0001
3	BUD	0	0.0301	0.0050	0.0001
3	BUD	0	0.0327	0.0133	0.0002
3	BUD	0	0.0384	0.0055	0.0001
3	BUD	0	0.0314	0.0074	0.0001
3	BUD	0	0.0305	0.0053	0.0001
3	VRAK	0	0.0400	0.0058	0.0001
3	VELG	0	0.0306	0.0051	0.0001
3	SPILL	5	0.0629	0.0107	0.0264
3	SPILL	2	0.0669	0.0063	0.0093
3	SPILL	4	0.0552	0.0060	0.0173
3	SPILL	1	0.0389	0.0054	0.0001
3	SPILL	11	0.0528	0.0066	0.0179
3	SPILL	4	0.1350	0.0062	0.0754
3	SPILL	1	0.0441	0.0064	0.0002
3	SPILL	3	0.0588	0.0075	0.0126
3	SPILL	10	0.0838	0.0067	0.0430
3	SPILL	4	0.0573	0.0065	0.0123
3	SPILL	2	0.0840	0.0066	0.0434
3	SPILL	3	0.0756	0.0058	0.0096
3	SPILL	9	0.0431	0.0059	0.0137
3	SPILL	4	0.1122	0.0064	0.0729
3	SPILL	4	0.0459	0.0069	0.0166
3	SPILL	2	0.0772	0.0066	0.0425
3	SPILL	8	0.0420	0.0066	0.0112
3	SPILL	1	0.0413	0.0065	0.0001
3	SPILL	2	0.0444	0.0069	0.0084
3	SPILL	2	0.0426	0.0065	0.0066
3	SPILL	7	0.0695	0.0073	0.0352
3	SPILL	7	0.0646	0.0072	0.0308
3	SPILL	2	0.0418	0.0071	0.0069
3	SPILL	7	0.0663	0.0071	0.0299
3	SPILL	6	0.0430	0.0069	0.0099
3	SPILL	1	0.0313	0.0084	0.0001
3	SPILL	3	0.0510	0.0072	0.0093
3	SPILL	3	0.0451	0.0071	0.0121
3	SPILL	5	0.0703	0.0119	0.0255
3	SPILL	5	0.0549	0.0076	0.0189
3	SPILL	1	0.0336	0.0189	0.0001
3	SPILL	5	0.0559	0.0078	0.0197
3	SPILL	4	0.0386	0.0073	0.0064
3	SPILL	3	0.0458	0.0082	0.0118
3	SPILL	4	0.0531	0.0080	0.0126
3	SPILL	1	0.0404	0.0085	0.0001
3	SPILL	3	0.0468	0.0087	0.0082
3	SPILL	2	0.0453	0.0086	0.0095
3	SPILL	3	0.0491	0.0091	0.0111
3	SPILL	1	0.0400	0.0100	0.0001
3	SPILL	2	0.0590	0.0077	0.0060
3	SPILL	1	0.0353	0.0079	0.0002
3	SPILL	2	0.0457	0.0079	0.0077
3	SPILL	2	0.0714	0.0085	0.0320
3	SPILL	1	0.0318	0.0089	0.0001
3	SPILL	1	0.0357	0.0083	0.0000
3	SPILL	1	0.0434	0.0088	0.0001
3	SPILL	1	0.0346	0.0106	0.0000
3	BUD	0	0.0303	0.0045	0.0001
3	BUD	0	0.0324	0.0050	0.0001
3	BUD	0	0.0406	0.0138	0.0001
3	BUD	0	0.0335	0.0055	0.0001
3	BUD	0	0.0313	0.0052	0.0001
3	VRAK	0	0.0334	0.0057	0.0001
3	VELG	0	0.0379	0.0062	0.0001
3	SPILL	6	0.0690	0.0053	0.0289
3	SPILL	3	0.0467	0.0066	0.0125
3	SPILL	1	0.0320	0.0052	0.0001
3	SPILL	12	0.1778	0.0067	0.0851
3	SPILL	11	0.0592	0.0064	0.0216
3	SPILL	11	0.0956	0.0067	0.0593
3	SPILL	5	0.1379	0.0191	0.0964
3	SPILL	2	0.0431	0.0061	0.0080
3	SPILL	10	0.0897	0.0062	0.0438
3	SPILL	1	0.0325	0.0061	0.0001
3	SPILL	2	0.0491	0.0064	0.0074
3	SPILL	10	0.5660	0.0158	0.2221
3	SPILL	9	0.0490	0.0068	0.0149
3	SPILL	3	0.0489	0.0069	0.0102
3	SPILL	2	0.0429	0.0079	0.0085
3	SPILL	2	0.0793	0.0067	0.0405
3	SPILL	8	0.0451	0.0065	0.0132
3	SPILL	3	0.0477	0.0066	0.0118
3	SPILL	4	0.1119	0.0066	0.0739
3	SPILL	2	0.0404	0.0068	0.0066
3	SPILL	7	0.0419	0.0062	0.0106
3	SPILL	2	0.0433	0.0066	0.0090
3	SPILL	4	0.1165	0.0073	0.0788
3	SPILL	7	0.0521	0.0081	0.0168
3	SPILL	6	0.0632	0.0078	0.0270
3	SPILL	6	0.0593	0.0084	0.0250
3	SPILL	1	0.0325	0.0076	0.0001
3	SPILL	6	0.0624	0.0081	0.0249
3	SPILL	5	0.0638	0.0092	0.0197
3	SPILL	1	0.0335	0.0075	0.0002
3	SPILL	2	0.0801	0.0073	0.0389
3	SPILL	2	0.0430	0.0157	0.0082
3	SPILL	4	0.0537	0.0086	0.0170
3	SPILL	4	0.0515	0.0089	0.0147
3	SPILL	1	0.0342	0.0076	0.0001
3	SPILL	1	0.0340	0.0078	0.0000
3	SPILL	3	0.0406	0.0081	0.0053
3	SPILL	1	0.0333	0.0096	0.0001
3	SPILL	1	0.0359	0.0082	0.0001
3	SPILL	2	0.0462	0.0094	0.0083
3	SPILL	2	0.0605	0.0094	0.0156
3	SPILL	2	0.0493	0.0100	0.0078
3	SPILL	2	0.0789	0.0092	0.0347
3	SPILL	2	0.0468	0.0100	0.0078
3	SPILL	1	0.0371	0.0087	0.0001
3	SPILL	1	0.0395	0.0084	0.0001
3	SPILL	1	0.0377	0.0090	0.0001
3	SPILL	1	0.0352	0.0084	0.0001
3	BUD	0	0.0297	0.0048	0.0001
3	BUD	0	0.0295	0.0051	0.0001
3	BUD	0	0.0289	0.0047	0.0001
3	BUD	0	0.0318	0.0049	0.0001
3	BUD	0	0.0361	0.0049	0.0001
3	VRAK	0	0.0328	0.0054	0.0001
3	VELG	0	0.0316	0.0049	0.0001
3	SPILL	5	0.0628	0.0053	0.0465
3	SPILL	1	0.0316	0.0049	0.0001
3	SPILL	2	0.0468	0.0066	0.0111
3	SPILL	3	0.0536	0.0078	0.0148
3	SPILL	11	0.0556	0.0072	0.0199
3	SPILL	1	0.0554	0.0057	0.0001
3	SPILL	2	0.0801	0.0060	0.0404
3	SPILL	4	0.0481	0.0062	0.0143
3	SPILL	10	0.0458	0.0056	0.0146
3	SPILL	2	0.0414	0.0059	0.0075
3	SPILL	2	0.0793	0.0061	0.0420
3	SPILL	4	0.0429	0.0060	0.0135
3	SPILL	9	0.0416	0.0170	0.0125
3	SPILL	2	0.0860	0.0146	0.0401
3	SPILL	9	0.0870	0.0066	0.0240
3	SPILL	4	0.1218	0.0071	0.0839
3	SPILL	8	0.0666	0.0068	0.0297
3	SPILL	1	0.0323	0.0064	0.0002
3	SPILL	3	0.0496	0.0067	0.0118
3	SPILL	3	0.0484	0.0068	0.0128
3	SPILL	7	0.0633	0.0072	0.0286
3	SPILL	3	0.0952	0.0071	0.0623
3	SPILL	2	0.0530	0.0184	0.0096
3	SPILL	3	0.0458	0.0073	0.0116
3	SPILL	6	0.0765	0.0079	0.0263
3	SPILL	2	0.0860	0.0072	0.0374
3	SPILL	1	0.0330	0.0081	0.0001
3	SPILL	2	0.0455	0.0076	0.0079
3	SPILL	5	0.0639	0.0074	0.0254
3	SPILL	1	0.0520	0.0078	0.0001
3	SPILL	5	0.0595	0.0072	0.0200
3	SPILL	1	0.0346	0.0085	0.0001
3	SPILL	4	0.0431	0.0098	0.0097
3	SPILL	4	0.0692	0.0097	0.0108
3	SPILL	4	0.2101	0.0089	0.0707
3	SPILL	2	0.0453	0.0077	0.0073
3	SPILL	3	0.0533	0.0091	0.0137
3	SPILL	3	0.0921	0.0080	0.0496
3	SPILL	3	0.2449	0.0150	0.0125
3	SPILL	3	0.0452	0.0083	0.0093
3	SPILL	2	0.0361	0.0080	0.0033
3	SPILL	2	0.0407	0.0083	0.0056
3	SPILL	2	0.1229	0.0089	0.0338
3	SPILL	1	0.0336	0.0165	0.0001
3	SPILL	1	0.0355	0.0083	0.0001
3	SPILL	1	0.0342	0.0084	0.0000
3	SPILL	1	0.0338	0.0085	0.0000
3	SPILL	1	0.0329	0.0079	0.0001
3	BUD	0	0.0295	0.0045	0.0001
3	BUD	0	0.0298	0.0049	0.0001
3	BUD	0	0.0282	0.0049	0.0001
3	BUD	0	0.0289	0.0046	0.0001
3	BUD	0	0.0272	0.0045	0.0001
3	VRAK	0	0.0320	0.0050	0.0001
3	VELG	0	0.0379	0.0050	0.0002
3	SPILL	5	0.0634	0.0052	0.0245
3	SPILL	1	0.0308	0.0059	0.0001
3	SPILL	2	0.0460	0.0057	0.0096
3	SPILL	2	0.0451	0.0053	0.0097
3	SPILL	11	0.0529	0.0153	0.0171
3	SPILL	1	0.0304	0.0053	0.0001
3	SPILL	1	0.0309	0.0059	0.0001
3	SPILL	4	0.0461	0.0067	0.0105
3	SPILL	10	0.0742	0.0060	0.0353
3	SPILL	2	0.1043	0.0063	0.0393
3	SPILL	10	0.0997	0.0109	0.0602
3	SPILL	10	0.1315	0.0068	0.0623
3	SPILL	9	0.0970	0.0228	0.0297
3	SPILL	1	0.0400	0.0062	0.0001
3	SPILL	9	0.0924	0.0067	0.0615
3	SPILL	9	0.0913	0.0064	0.0532
3	SPILL	8	0.0419	0.0061	0.0091
3	SPILL	3	0.0416	0.0063	0.0080
3	SPILL	2	0.0811	0.0065	0.0409
3	SPILL	8	0.0709	0.0133	0.0247
3	SPILL	7	0.0631	0.0085	0.0139
3	SPILL	2	0.0874	0.0077	0.0393
3	SPILL	1	0.0334	0.0072	0.0001
3	SPILL	4	0.0611	0.0081	0.0338
3	SPILL	6	0.0510	0.0316	0.0124
3	SPILL	1	0.0358	0.0072	0.0002
3	SPILL	6	0.0702	0.0074	0.0268
3	SPILL	3	0.0501	0.0089	0.0120
3	SPILL	5	0.0464	0.0075	0.0099
3	SPILL	5	0.1442	0.0093	0.0968
3	SPILL	5	0.0657	0.0077	0.0454
3	SPILL	2	0.0607	0.0083	0.0065
3	SPILL	4	0.0640	0.0079	0.0062
3	SPILL	1	0.0371	0.0080	0.0001
3	SPILL	4	0.0561	0.0075	0.0177
3	SPILL	4	0.1102	0.0082	0.0694
3	SPILL	3	0.0458	0.0077	0.0044
3	SPILL	3	0.0526	0.0084	0.0109
3	SPILL	1	0.0336	0.0078	0.0001
3	SPILL	1	0.0358	0.0078	0.0001
3	SPILL	2	0.0436	0.0081	0.0035
3	SPILL	2	0.0699	0.0078	0.0059
3	SPILL	2	0.0749	0.0082	0.0346
3	SPILL	2	0.0430	0.0078	0.0056
3	SPILL	1	0.0334	0.0078	0.0001
3	SPILL	1	0.0423	0.0086	0.0002
3	SPILL	1	0.0339	0.0083	0.0001
3	SPILL	1	0.0342	0.0099	0.0001
3	BUD	0	0.0289	0.0078	0.0001
3	BUD	0	0.0374	0.0068	0.0001
3	BUD	0	0.0312	0.0053	0.0001
3	BUD	0	0.0372	0.0055	0.0001
3	VRAK	0	0.0330	0.0067	0.0001
3	VELG	0	0.0332	0.0049	0.0001
3	SPILL	6	0.0731	0.0056	0.0287
3	SPILL	2	0.0501	0.0056	0.0094
3	SPILL	2	0.0479	0.0051	0.0096
3	SPILL	1	0.0588	0.0057	0.0001
3	SPILL	11	0.0531	0.0064	0.0150
3	SPILL	5	0.1351	0.0058	0.0910
3	SPILL	1	0.0305	0.0057	0.0000
3	SPILL	1	0.0310	0.0063	0.0001
3	SPILL	10	0.0893	0.0064	0.0412
3	SPILL	10	0.1031	0.0086	0.0603
3	SPILL	10	0.0958	0.0064	0.0582
3	SPILL	1	0.0306	0.0064	0.0000
3	SPILL	9	0.2885	0.0096	0.0357
3	SPILL	3	0.0471	0.0064	0.0094
3	SPILL	3	0.1006	0.0060	0.0616
3	SPILL	2	0.0415	0.0061	0.0079
3	SPILL	8	0.0400	0.0071	0.0090
3	SPILL	3	0.0916	0.0062	0.0653
3	SPILL	3	0.0430	0.0066	0.0105
3	SPILL	8	0.1810	0.0073	0.1393
3	SPILL	7	0.0419	0.0069	0.0080
3	SPILL	7	0.1613	0.0075	0.1164
3	SPILL	5	0.0585	0.0145	0.0229
3	SPILL	2	0.0424	0.0076	0.0077
3	SPILL	6	0.0639	0.0147	0.0252
3	SPILL	6	0.0665	0.0072	0.0252
3	SPILL	3	0.0422	0.0147	0.0081
3	SPILL	4	0.0559	0.0080	0.0111
3	SPILL	5	0.0398	0.0075	0.0061
3	SPILL	3	0.1015	0.0077	0.0487
3	SPILL	5	0.0568	0.0078	0.0203
3	SPILL	2	0.0430	0.0073	0.0086
3	SPILL	4	0.0368	0.0074	0.0053
3	SPILL	4	0.1056	0.0080	0.0641
3	SPILL	2	0.0442	0.0126	0.0078
3	SPILL	2	0.0447	0.0078	0.0078
3	SPILL	3	0.0512	0.0082	0.0144
3	SPILL	3	0.0548	0.0079	0.0108
3	SPILL	1	0.0328	0.0146	0.0001
3	SPILL	2	0.0795	0.0082	0.0384
3	SPILL	2	0.0487	0.0076	0.0134
3	SPILL	2	0.0437	0.0077	0.0072
3	SPILL	2	0.0436	0.0081	0.0070
3	SPILL	2	0.0693	0.0138	0.0318
3	SPILL	1	0.0329	0.0078	0.0001
3	SPILL	1	0.0339	0.0090	0.0001
3	SPILL	1	0.0328	0.0083	0.0001
3	SPILL	1	0.0327	0.0085	0.0001
3	BUD	0	0.0297	0.0050	0.0001
3	BUD	0	0.0305	0.0050	0.0001
3	BUD	0	0.0422	0.0046	0.0000
3	BUD	0	0.0299	0.0048	0.0001
3	VRAK	0	0.0406	0.0050	0.0001
3	VELG	0	0.0386	0.0058	0.0001
3	SPILL	6	0.0723	0.0058	0.0303
3	SPILL	4	0.0504	0.0053	0.0149
3	SPILL	1	0.0324	0.0054	0.0001
3	SPILL	2	0.0491	0.0056	0.0089
3	SPILL	11	0.0543	0.0055	0.0356
3	SPILL	3	0.0549	0.0067	0.0083
3	SPILL	3	0.0527	0.0063	0.0123
3	SPILL	3	0.1275	0.0064	0.0661
3	SPILL	10	0.0494	0.0235	0.0119
3	SPILL	3	0.0460	0.0061	0.0082
3	SPILL	2	0.0409	0.0066	0.0060
3	SPILL	4	0.0456	0.0061	0.0115
3	SPILL	9	0.0549	0.0058	0.0092
3	SPILL	2	0.0503	0.0069	0.0061
3	SPILL	2	0.0424	0.0065	0.0063
3	SPILL	2	0.0404	0.0066	0.0063
3	SPILL	8	0.0808	0.0061	0.0116
3	SPILL	2	0.0442	0.0064	0.0079
3	SPILL	1	0.0323	0.0066	0.0001
3	SPILL	1	0.0359	0.0069	0.0001
3	SPILL	7	0.0861	0.0175	0.0422
3	SPILL	3	0.0488	0.0074	0.0095
3	SPILL	7	0.1935	0.0173	0.1453
3	SPILL	1	0.0343	0.0075	0.0001
3	SPILL	6	0.0803	0.0077	0.0468
3	SPILL	2	0.0509	0.0078	0.0069
3	SPILL	6	0.1537	0.0072	0.1166
3	SPILL	6	0.0621	0.0075	0.0268
3	SPILL	5	0.0674	0.0073	0.0303
3	SPILL	1	0.0341	0.0073	0.0000
3	SPILL	5	0.1502	0.0082	0.0931
3	SPILL	5	0.0758	0.0079	0.0208
3	SPILL	4	0.2298	0.0096	0.0222
3	SPILL	4	0.0557	0.0078	0.0153
3	SPILL	4	0.1086	0.0074	0.0702
3	SPILL	4	0.0587	0.0078	0.0161
3	SPILL	3	0.0508	0.0076	0.0141
3	SPILL	3	0.0486	0.0079	0.0110
3	SPILL	3	0.1371	0.0091	0.0484
3	SPILL	3	0.0476	0.0077	0.0106
3	SPILL	2	0.0394	0.0086	0.0053
3	SPILL	1	0.0324	0.0097	0.0001
3	SPILL	2	0.0684	0.0080	0.0076
3	SPILL	2	0.0698	0.0089	0.0325
3	SPILL	1	0.0301	0.0078	0.0001
3	SPILL	1	0.0332	0.0082	0.0001
3	SPILL	1	0.0337	0.0082	0.0001
3	SPILL	1	0.0366	0.0082	0.0001
3	BUD	0	0.0303	0.0047	0.0001
3	BUD	0	0.0326	0.0049	0.0001
3	BUD	0	0.0291	0.0047	0.0001
3	BUD	0	0.0358	0.0152	0.0001
3	VRAK	0	0.0354	0.0048	0.0001
3	VELG	0	0.0310	0.0044	0.0001
3	SPILL	7	0.0688	0.0048	0.0318
3	SPILL	2	0.0925	0.0080	0.0092
3	SPILL	1	0.0333	0.0061	0.0001
3	SPILL	2	0.0470	0.0064	0.0094
3	SPILL	11	0.0615	0.0060	0.0188
3	SPILL	1	0.0364	0.0063	0.0001
3	SPILL	6	0.1648	0.0068	0.1117
3	SPILL	1	0.0616	0.0064	0.0001
3	SPILL	10	0.0476	0.0060	0.0108
3	SPILL	5	0.0501	0.0067	0.0132
3	SPILL	3	0.0466	0.0065	0.0122
3	SPILL	10	0.2451	0.0068	0.1945
3	SPILL	9	0.0467	0.0143	0.0095
3	SPILL	3	0.0497	0.0066	0.0120
3	SPILL	2	0.0840	0.0072	0.0387
3	SPILL	4	0.0546	0.0073	0.0173
3	SPILL	8	0.0441	0.0074	0.0089
3	SPILL	2	0.0418	0.0069	0.0060
3	SPILL	8	0.0596	0.0075	0.0198
3	SPILL	2	0.0454	0.0075	0.0080
3	SPILL	7	0.0792	0.0086	0.0639
3	SPILL	7	0.0717	0.0074	0.0336
3	SPILL	7	0.1828	0.0080	0.1390
3	SPILL	7	0.0725	0.0078	0.0327
3	SPILL	6	0.0800	0.0091	0.0339
3	SPILL	6	0.0716	0.0092	0.0264
3	SPILL	6	0.2079	0.0095	0.1269
3	SPILL	6	0.0673	0.0084	0.0264
3	SPILL	5	0.1065	0.0093	0.0242
3	SPILL	5	0.0614	0.0101	0.0202
3	SPILL	5	0.1383	0.0092	0.1149
3	SPILL	5	0.0727	0.0091	0.0194
3	SPILL	4	0.0556	0.0087	0.0174
3	SPILL	1	0.0403	0.0092	0.0001
3	SPILL	1	0.0371	0.0092	0.0001
3	SPILL	1	0.0371	0.0106	0.0001
3	SPILL	3	0.0654	0.0095	0.0044
3	SPILL	3	0.0515	0.0098	0.0122
3	SPILL	2	0.0785	0.0098	0.0366
3	SPILL	1	0.0362	0.0090	0.0001
3	SPILL	2	0.0553	0.0088	0.0136
3	SPILL	2	0.0468	0.0103	0.0075
3	SPILL	2	0.0699	0.0093	0.0332
3	SPILL	2	0.0433	0.0092	0.0072
3	SPILL	1	0.0381	0.0096	0.0001
3	SPILL	1	0.0380	0.0091	0.0001
3	SPILL	1	0.0355	0.0123	0.0001
3	SPILL	1	0.0505	0.0096	0.0001
4	BUD	0	0.0681	0.0083	0.0004
4	BUD	0	0.0331	0.0056	0.0001
4	BUD	0	0.0309	0.0054	0.0001
4	BUD	0	0.0289	0.0053	0.0001
4	VRAK	0	0.0727	0.0063	0.0001
4	VELG	0	0.0318	0.0051	0.0001
4	SPILL	5	0.0740	0.0065	0.0251
4	SPILL	1	0.0360	0.0061	0.0001
4	SPILL	2	0.0492	0.0066	0.0112
4	SPILL	2	0.0449	0.0055	0.0111
4	SPILL	11	0.0539	0.0056	0.0198
4	SPILL	1	0.0321	0.0060	0.0001
4	SPILL	1	0.0338	0.0069	0.0001
4	SPILL	4	0.0508	0.0068	0.0130
4	SPILL	10	0.0722	0.0063	0.0373
4	SPILL	2	0.0751	0.0065	0.0382
4	SPILL	10	0.0965	0.0066	0.0631
4	SPILL	10	0.0978	0.0149	0.0620
4	SPILL	9	0.0721	0.0078	0.0293
4	SPILL	4	0.1311	0.0075	0.0886
4	SPILL	9	0.0993	0.0084	0.0533
4	SPILL	3	0.0522	0.0075	0.0133
4	SPILL	8	0.0697	0.0133	0.0282
4	SPILL	3	0.1000	0.0078	0.0562
4	SPILL	8	0.0794	0.0080	0.0770
4	SPILL	2	0.0645	0.0088	0.0087
4	SPILL	7	0.0475	0.0076	0.0108
4	SPILL	7	0.0728	0.0081	0.0352
4	SPILL	1	0.0364	0.0084	0.0001
4	SPILL	2	0.0496	0.0087	0.0070
4	SPILL	6	0.0634	0.0078	0.0282
4	SPILL	2	0.0798	0.0081	0.0389
4	SPILL	3	0.0492	0.0083	0.0129
4	SPILL	3	0.0490	0.0160	0.0129
4	SPILL	5	0.0434	0.0084	0.0093
4	SPILL	3	0.0443	0.0084	0.0094
4	SPILL	3	0.0984	0.0096	0.0594
4	SPILL	5	0.0581	0.0085	0.0133
4	SPILL	4	0.0537	0.0080	0.0159
4	SPILL	1	0.0351	0.0089	0.0002
4	SPILL	2	0.0480	0.0086	0.0091
4	SPILL	2	0.0439	0.0174	0.0098
4	SPILL	3	0.0519	0.0087	0.0139
4	SPILL	1	0.0376	0.0094	0.0001
4	SPILL	3	0.0509	0.0092	0.0123
4	SPILL	3	0.0491	0.0095	0.0115
4	SPILL	2	0.0530	0.0257	0.0150
4	SPILL	2	0.0809	0.0097	0.0379
4	SPILL	2	0.0570	0.0097	0.0086
4	SPILL	1	0.0350	0.0094	0.0001
4	SPILL	1	0.0364	0.0114	0.0001
4	SPILL	1	0.0358	0.0095	0.0001
4	SPILL	1	0.0574	0.0339	0.0001
4	SPILL	1	0.0454	0.0119	0.0001
4	BUD	0	0.0437	0.0057	0.0002
4	BUD	0	0.0356	0.0051	0.0001
4	BUD	0	0.0300	0.0048	0.0001
4	BUD	0	0.0290	0.0048	0.0001
4	VRAK	0	0.0497	0.0062	0.0001
4	VELG	0	0.0316	0.0071	0.0001
4	SPILL	5	0.0615	0.0053	0.0248
4	SPILL	2	0.0464	0.0050	0.0106
4	SPILL	2	0.0438	0.0052	0.0097
4	SPILL	1	0.0300	0.0053	0.0001
4	SPILL	11	0.0551	0.0052	0.0182
4	SPILL	4	0.1366	0.0069	0.0743
4	SPILL	1	0.0325	0.0056	0.0001
4	SPILL	1	0.0326	0.0059	0.0001
4	SPILL	10	0.0720	0.0058	0.0372
4	SPILL	3	0.0429	0.0060	0.0097
4	SPILL	2	0.0385	0.0076	0.0081
4	SPILL	4	0.0444	0.0062	0.0131
4	SPILL	9	0.0999	0.0065	0.0139
4	SPILL	3	0.1322	0.0076	0.0556
4	SPILL	2	0.0482	0.0059	0.0086
4	SPILL	1	0.0323	0.0067	0.0001
4	SPILL	8	0.7131	0.0127	0.0343
4	SPILL	5	0.0617	0.0068	0.0146
4	SPILL	3	0.1001	0.0066	0.0604
4	SPILL	2	0.0425	0.0069	0.0092
4	SPILL	7	0.0477	0.0066	0.0095
